"id","page_id","data_type_code"
11224,71427,"PDF"
11238,60442,"PDF"
11243,57881,"PDF"
11259,96217,"DOC"
11270,39589,"PDF"
11280,110654,"VND.MS-EXCEL"
11282,93970,"MSWORD"
11285,115662,"JPEG"
11329,67661,"PDF"
11331,45154,"PDF"
11342,95468,"PNG"
11343,85319,"PDF"
11344,22111,"DOC"
11346,51339,"MSWORD"
11355,115840,"MSWORD"
11358,69953,"PDF"
11363,112468,"DOC"
11366,114863,"PNG"
11367,90395,"PNG"
11378,55887,"CSV;CHARSET=UTF-8"
11384,70903,"PDF"
11411,60446,"PDF"
11412,115842,"PDF"
11419,84897,"PDF"
11427,44492,"PDF"
11458,60448,"PDF"
11462,69960,"PDF"
11464,58012,"PDF"
11482,59154,"CSV;CHARSET=UTF-8"
11512,73564,"JPEG"
11513,52138,"PDF"
11514,116522,"PLAIN"
11542,61950,"PDF"
11550,59397,"DOC"
11552,71054,"PDF"
11579,112456,"JPEG"
11584,74273,"JPEG"
11590,114546,"JPEG"
11591,106137,"DOC"
11607,110664,"VND.MS-EXCEL"
11613,104097,"DOC"
11617,89827,"PNG"
11619,68398,"PDF"
11632,57860,"PDF"
11633,83754,"MSWORD"
11634,60451,"PDF"
11638,94973,"CSV;CHARSET=UTF-8"
11639,82324,"PDF"
11646,39382,"PDF"
11647,74280,"PDF"
11650,58679,"PDF"
11656,110043,"JPEG"
11658,101140,"PDF"
11662,111999,"CSV;CHARSET=UTF-8"
11663,75204,"PDF"
11666,59401,"DOC"
11670,75458,"JPEG"
11675,98067,"PDF"
11678,115125,"PDF"
11682,117592,"CSV"
11683,110665,"VND.MS-EXCEL"
11685,109396,"PDF"
11686,104663,"PDF"
11710,85746,"PDF"
11711,93763,"PDF"
11715,61951,"PDF"
11722,117141,"JPEG"
11724,59403,"DOC"
11734,112392,"DOC"
11740,113690,"JPEG"
11741,68883,"CSV;CHARSET=UTF-8"
11746,111479,"DOC"
11748,60454,"PDF"
11750,60455,"PDF"
11751,111477,"CSV"
11752,117329,"PDF"
11753,57888,"PDF"
11754,82765,"JPEG"
11757,63604,"PDF"
11762,98677,"PDF"
11763,61523,"PDF"
11764,61616,"DOC"
11765,78257,"JPEG"
11766,118113,"VND.MS-EXCEL"
11767,98886,"JPEG"
11768,88684,"PNG"
11769,88685,"PNG"
11771,98888,"MPEG"
11774,37741,"PDF"
7389,86085,"CSV;CHARSET=UTF-8"
7391,86724,"DOC"
7395,87700,"PDF"
9325,70051,"DOC"
9328,106653,"JPEG"
9331,98681,"PDF"
9396,77214,"PDF"
9399,107573,"PDF"
9407,49477,"PNG"
9408,78301,"PDF"
9415,64413,"PDF"
9416,99492,"JPEG"
9460,104892,"JPEG"
9485,87033,"PDF"
9486,78819,"PDF"
9488,67636,"PDF"
9489,99747,"JPEG"
9492,106725,"JPEG"
9493,25448,"PDF"
9514,65802,"DOC"
9515,60399,"PDF"
9528,99683,"XML; CHARSET=UTF-8"
9529,96500,"PDF"
9562,87643,"JPEG"
9574,22113,"DOC"
9588,70052,"DOC"
9609,102132,"DOC"
9611,68207,"ZIP"
9704,91611,"CSV"
9705,50648,"PDF"
9709,85264,"PDF"
9716,109867,"JPEG"
9717,87340,"JPEG"
9719,80083,"XML"
9755,64418,"PDF"
10758,56143,"MSWORD"
10760,71045,"PDF"
10773,85297,"PDF"
10774,113691,"DOC"
10796,53325,"PDF"
10798,109076,"PDF"
10801,93770,"MSWORD"
10803,91455,"JPEG"
10809,38449,"PDF"
10817,67653,"PDF"
10822,110637,"VND.MS-EXCEL"
10841,70053,"DOC"
10855,54966,"JPEG"
10869,64369,"CSV; NAME=""VARNE-HIS"
10891,44400,"PDF"
10903,70054,"MSWORD"
10904,66364,"CSV;CHARSET=UTF-8"
10922,64254,"PDF"
10923,56148,"PDF"
10924,71047,"PDF"
10926,67654,"PDF"
10931,93965,"DOC"
10947,80093,"X-RSS+XML"
10949,73741,"MSWORD"
10950,65912,"XML"
10953,82298,"PDF"
10954,70056,"MSWORD"
10957,53326,"PDF"
10986,64888,"JPEG"
10997,70060,"PDF"
11016,81054,"PDF"
11023,75310,"PDF"
11042,99515,"PDF"
11044,90635,"PDF"
11097,114857,"PNG"
11109,93848,"PDF"
11111,107377,"JPEG"
11112,70921,"PDF"
11113,111972,"PDF"
11143,57880,"PDF"
11149,96050,"DOC"
11174,110652,"VND.MS-EXCEL"
11176,93967,"DOC"
11193,115321,"PDF"
11202,69949,"PDF"
11204,96053,"PDF"
11235,106227,"JPEG"
11236,89017,"PDF"
11252,58649,"XML"
11254,116087,"PDF"
11255,78255,"JPEG"
11256,110042,"JPEG"
11258,96205,"DOC"
11262,108881,"JPEG"
11264,85924,"JPEG"
11267,80239,"CSV; NAME=""TABELA_NN"
11274,67659,"PDF"
11283,89485,"PNG"
11286,102282,"JPEG"
11296,90638,"PDF"
11297,80095,"XML"
11302,60443,"PDF"
11305,108165,"PDF"
11308,70050,"DOC"
11313,116153,"JPEG"
11315,114862,"PNG"
11317,90400,"PNG"
11318,93764,"PDF"
11340,104674,"PDF"
11350,73742,"PDF"
11370,91860,"PDF"
11372,114230,"JPEG"
11374,61947,"PDF"
11392,110657,"VND.MS-EXCEL"
11394,89487,"PNG"
11399,85320,"PDF"
11401,22120,"DOC"
11428,83491,"CSV"
11429,91090,"JPEG"
11437,94464,"PDF"
11438,59395,"DOC"
11442,110658,"VND.MS-EXCEL"
11443,111573,"DOC"
11447,95483,"JPEG"
11459,108168,"PDF"
11485,67662,"PDF"
11488,75313,"PDF"
11505,85324,"PDF"
11519,108169,"PDF"
11521,69961,"PDF"
11540,112526,"DOC"
11546,55915,"JPEG"
11563,22123,"DOC"
11565,72042,"PDF"
11572,78039,"CSV"
11575,69962,"PDF"
11576,84450,"JPEG"
11580,112457,"JPEG"
11583,46621,"DOC"
11597,115621,"PNG"
11612,104101,"DOC"
11614,104103,"DOC"
11616,89831,"PNG"
11618,89808,"PNG"
11620,68396,"PDF"
11621,78422,"JPEG"
11623,83647,"XML"
11626,100867,"PDF"
11627,94202,"CSV;CHARSET=UTF-8"
11628,85326,"PDF"
11631,65308,"PDF"
11655,109536,"JPEG"
11661,112000,"CSV;CHARSET=UTF-8"
11664,117542,"PDF"
11669,75460,"JPEG"
11672,59636,"PNG"
11674,64505,"PDF"
11676,98053,"PDF"
11677,115124,"PDF"
11679,115126,"PDF"
11684,114286,"PDF"
11687,115269,"CSV;CHARSET=UTF-8"
11688,85327,"PDF"
11690,95873,"PDF"
11692,116813,"PDF"
11693,117803,"CSV; NAME=""TOCKE-SPO"
11696,76868,"X-RSS+XML"
11701,60453,"PDF"
11703,116340,"PDF"
11706,108868,"JPEG"
11707,112435,"CSV;CHARSET=UTF-8"
11709,85742,"PDF"
11716,91128,"MSWORD"
11718,92849,"JPEG"
11720,78753,"PNG"
11723,46384,"PDF"
11727,110667,"VND.MS-EXCEL"
11730,93974,"DOC"
11732,68403,"PDF"
11733,100674,"JPEG"
11735,93975,"DOC"
11736,113613,"PDF"
11737,100868,"PDF"
11738,100869,"PDF"
11739,85329,"PDF"
7396,71987,"CSV;CHARSET=UTF-8"
7402,89988,"PDF"
7403,60360,"PDF"
7406,66010,"DOC"
9538,102099,"PDF"
9541,78305,"PDF"
9570,76743,"MSWORD"
9586,46406,"PDF"
9598,91088,"JPEG"
9604,100133,"CSV;CHARSET=UTF-8"
9622,101812,"CSV"
9624,80751,"PDF"
9626,38660,"PDF"
9631,76841,"X-RSS+XML"
9641,96656,"DOC"
9643,38695,"PDF"
9662,109050,"PDF"
9681,70506,"JPEG"
9685,94435,"DOC"
9687,61926,"PDF"
9688,95740,"JPEG"
9689,77352,"PDF"
9697,67795,"PDF"
9713,68881,"CSV;CHARSET=UTF-8"
9730,105567,"MSWORD"
9745,74564,"JPEG"
9748,61927,"PDF"
9757,86413,"MSWORD"
9766,100845,"PDF"
9767,85265,"PDF"
9772,65901,"X-RSS+XML"
9774,106540,"JPEG"
9776,60406,"PDF"
10761,98352,"CSV"
10762,75303,"BMP"
10763,44048,"PDF"
10789,108190,"PDF"
10792,69938,"PDF"
10810,37419,"CSV"
10843,60932,"JPEG"
10844,109079,"PDF"
10853,101975,"PDF"
10862,111966,"PDF"
10864,56144,"DOC"
10865,71046,"PDF"
10867,64368,"DOC"
10898,46767,"JPEG"
10905,106072,"PDF"
10930,110837,"CSV"
10943,100858,"PDF"
10951,60434,"PDF"
10955,70055,"MSWORD"
10996,114353,"PDF"
10998,70043,"MSWORD"
11014,88838,"JPEG"
11035,106350,"JPEG"
11050,109271,"PDF"
11056,98710,"PDF"
11065,56152,"DOC"
11071,110649,"VND.MS-EXCEL"
11072,85062,"CSV;CHARSET=UTF-8"
11084,25774,"DOC"
11085,57395,"XML"
11090,65559,"PDF"
11093,69944,"PDF"
11094,114354,"PDF"
11114,56153,"DOC"
11124,110650,"VND.MS-EXCEL"
11132,85313,"PDF"
11154,111334,"CSV"
11155,58648,"XML"
11157,58664,"JPEG"
11160,54078,"PDF"
11163,115590,"PDF"
11165,112810,"CSV"
11166,92812,"PDF"
11175,110651,"VND.MS-EXCEL"
11177,93969,"PDF"
11178,35999,"PDF"
11179,89481,"PNG"
11182,51089,"CSV;CHARSET=UTF-8"
11187,99516,"PDF"
11188,36892,"PDF"
11200,69773,"CSV;CHARSET=UTF-8"
11201,69947,"PDF"
11205,96052,"PDF"
11210,85740,"PDF"
11211,100064,"JPEG"
11212,104989,"JPEG"
11228,38435,"DOC"
11241,114834,"JSON; CHARSET=UTF-8"
11242,69950,"PDF"
11244,114355,"PDF"
11245,96054,"PDF"
11247,106299,"DOC"
11263,62084,"PDF"
11272,116107,"JPEG"
11278,81760,"PDF"
11288,102227,"DOC"
11300,110747,"CSV"
11301,60444,"PDF"
11309,99624,"PDF"
11310,93161,"JPEG"
11316,116154,"MPEG"
11319,87509,"JPEG"
11348,100453,"JPEG"
11349,99518,"PDF"
11364,66762,"CSV;CHARSET=UTF-8"
11365,114864,"PNG"
11376,109348,"CSV"
11381,77398,"PDF"
11398,100865,"PDF"
11400,22118,"CSV;CHARSET=UTF-8"
11423,116373,"JPEG"
11436,104586,"PDF"
11440,38546,"PDF"
11441,77857,"X-RSS+XML"
11452,57254,"JPEG"
11454,116518,"VND.MS-EXCEL"
11474,114866,"PNG"
11498,113600,"PDF"
11504,85322,"PDF"
11525,106059,"DOC"
11534,74513,"PDF"
11543,111527,"PDF"
11553,77796,"PNG"
11566,72041,"PDF"
11581,117093,"XML; CHARSET=UTF-8"
11582,114868,"PNG"
11587,58629,"ATOM+XML"
11593,106127,"DOC"
11610,104099,"DOC"
11611,93973,"PDF"
11615,89784,"PNG"
11622,81898,"CSV;CHARSET=UTF-8"
11635,108170,"PDF"
11636,69927,"PDF"
11640,90129,"JPEG"
11641,84595,"CSV;CHARSET=UTF-8"
11642,114869,"PNG"
11643,53518,"PDF"
11644,53519,"PDF"
11645,80897,"JPEG"
11648,117685,"DOC"
11654,117704,"PDF"
11657,110044,"JPEG"
11659,110045,"JPEG"
11660,101141,"PDF"
11665,59399,"DOC"
11667,59402,"DOC"
11668,99495,"JPEG"
11671,75457,"JPEG"
11673,64535,"PDF"
11680,115123,"PDF"
11689,85328,"PDF"
11695,116812,"DOC"
11697,105931,"JPEG"
11698,116528,"VND.MS-EXCEL"
11702,38429,"PDF"
11704,116342,"PDF"
11705,69965,"PDF"
11712,109538,"JPEG"
11713,109537,"JPEG"
11714,96213,"DOC"
11719,78751,"PNG"
11726,56359,"PDF"
11728,110666,"VND.MS-EXCEL"
11729,93976,"DOC"
11731,68399,"PDF"
11742,115301,"DOC"
11743,80098,"XML"
11744,111587,"JPEG"
11755,108171,"PDF"
11756,69966,"PDF"
11759,114872,"DOC"
11760,106656,"JPEG"
11761,91454,"JPEG"
11770,36479,"X-ZIP-COMPRESSED"
11772,61952,"PDF"
11798,116530,"XML"
11809,116259,"JSON; CHARSET=UTF-8"
11816,115622,"CSV;CHARSET=UTF-8"
11823,71205,"DOC"
11831,106707,"JPEG"
11850,69968,"PDF"
11852,114358,"PDF"
11853,82824,"PDF"
13975,96786,"CSV"
13977,117807,"CSV;CHARSET=UTF-8"
13987,69169,"ZIP"
13989,116585,"PLAIN"
14006,61974,"PDF"
14007,38542,"PDF"
14008,62210,"JPEG"
14028,85377,"PDF"
14045,122671,"JPEG"
14047,77223,"PDF"
14048,76143,"JPEG"
14049,127439,"VND.MS-EXCEL"
14063,56053,"PDF"
14064,87059,"JPEG"
14065,67697,"PDF"
14070,71460,"JPEG"
14074,78452,"CSV;CHARSET=UTF-8"
14102,107976,"CSV;CHARSET=UTF-8"
14104,124882,"PDF"
14107,94468,"PDF"
14109,107112,"JPEG"
14120,100927,"PDF"
14122,85381,"PDF"
14126,117296,"CSV"
14134,122538,"PDF"
14135,57893,"PDF"
14172,71113,"PDF"
14174,64455,"PDF"
14179,75459,"JPEG"
14185,85382,"PDF"
14191,95492,"PNG"
14194,44397,"PDF"
14206,127875,"PDF"
14207,101991,"PDF"
14210,111350,"DOC"
14223,56317,"JPEG"
14232,85383,"PDF"
14234,116963,"PDF"
14249,116594,"XML"
14252,73790,"VND.MS-EXCEL.SHEET.M"
14256,107770,"PDF"
14284,107121,"JPEG"
14287,92445,"JPEG"
14288,120343,"JPEG"
14306,109010,"JPEG"
14313,128468,"VND.MS-EXCEL"
14319,55285,"XML"
14340,85385,"PDF"
14359,96270,"VND.MS-EXCEL"
14362,91987,"JPEG"
14394,114633,"PDF"
14401,128565,"PNG"
14407,67197,"PNG"
14412,117495,"PDF"
14416,124896,"PDF"
14425,71141,"PDF"
14427,109574,"JPEG"
14442,79097,"DOC"
14443,120515,"DOC"
14444,65269,"PDF"
14445,126824,"FORCE-DOWNLOAD"
14467,77353,"PDF"
14479,56319,"JPEG"
14480,98073,"PDF"
14483,89492,"PNG"
15278,53338,"PDF"
15279,87864,"PNG"
15282,122697,"JPEG"
15283,98692,"PDF"
15288,128868,"PDF"
15302,119648,"JPEG"
15303,107114,"JPEG"
15316,57052,"PDF"
15361,107783,"PDF"
15364,114887,"PNG"
15382,59825,"PDF"
15395,127603,"DOC"
15397,128353,"JPEG"
15405,92700,"PDF"
15412,129904,"PDF"
15422,110914,"VND.MS-EXCEL"
15446,58799,"PDF"
15453,61979,"PDF"
15471,102310,"PDF"
15473,85421,"PDF"
15484,132954,"PNG"
15486,66569,"PDF"
15489,125422,"JPEG"
15498,123027,"PDF"
15500,127683,"PDF"
15501,96211,"DOC"
15531,65485,"PDF"
15546,130208,"MSWORD"
15547,133191,"PDF"
15556,86063,"JPEG"
15558,64500,"PNG"
15569,133053,"JPEG"
15571,100961,"PDF"
15582,130889,"PDF"
15604,109561,"JPEG"
15607,67779,"PDF"
15619,100963,"PDF"
15630,108196,"PDF"
15654,86045,"JPEG"
15658,103944,"PDF"
15662,51217,"VND.MS-EXCEL"
15668,100966,"PDF"
15674,94839,"CSV"
15676,69233,"MSWORD"
15685,121119,"PDF"
15709,127718,"DOC"
15714,108064,"PDF"
15717,104159,"DOC"
15719,117156,"JPEG"
15721,22094,"VND.MS-EXCEL"
15722,107235,"PDF"
15723,92335,"XML"
15732,123476,"PDF"
15736,126587,"PDF"
15737,114646,"JPEG"
15749,114755,"CSV;CHARSET=UTF-8"
15753,107552,"VND.MS-POWERPOINT"
15756,62013,"PDF"
15769,64508,"PNG"
15792,66567,"MSWORD"
15794,121590,"PDF"
15796,61225,"CSV;CHARSET=UTF-8"
15800,54091,"PDF"
15819,41486,"MSWORD"
15820,133282,"JPEG"
15834,121126,"DOC"
15861,110868,"VND.MS-EXCEL"
15878,116347,"PDF"
15880,133995,"MPEG"
15893,129519,"JPEG"
15899,130841,"CSV"
15900,76440,"JPEG"
15901,106990,"PDF"
15908,64545,"PDF"
15933,93704,"PDF"
15936,65934,"X-RSS+XML"
15938,129776,"CSV;CHARSET=UTF-8"
15940,124783,"MSWORD"
15944,106923,"DOC"
15952,128632,"DOC"
15955,123068,"PDF"
15956,96268,"CSV"
15959,62229,"JPEG"
15962,127699,"JPEG"
15994,76220,"XML"
16002,112003,"CSV;CHARSET=UTF-8"
16005,79930,"PNG"
16018,109715,"DOC"
16021,64808,"PDF"
16022,125063,"PDF"
16048,89495,"PNG"
16051,134197,"CSV;CHARSET=UTF-8"
16082,55367,"PNG"
16099,114600,"JPEG"
16101,118880,"PDF"
16107,76879,"XML"
16136,62301,"PDF"
16137,36092,"DOC"
16138,129929,"PDF"
16139,70949,"PDF"
16140,117530,"PNG"
16151,127079,"PDF"
16154,130429,"PDF"
16171,110128,"VND.GOOGLE-EARTH.KML"
16178,50737,"PDF"
11799,75928,"PDF"
11812,77335,"PDF"
11813,55256,"X-RSS+XML"
11825,98969,"PDF"
11827,110674,"VND.MS-EXCEL"
11839,85332,"PDF"
11842,37209,"JPEG"
11844,82719,"DOC"
11845,79162,"CSV;CHARSET=UTF-8"
11847,60458,"PDF"
13976,117808,"CSV;CHARSET=UTF-8"
13998,70295,"JPEG"
13999,127178,"CSV;CHARSET=UTF-8"
14039,124039,"JPEG"
14040,122078,"PDF"
14041,107766,"PDF"
14042,74065,"CSV;CHARSET=UTF-8"
14044,126174,"CSV"
14055,115048,"PDF"
14060,114379,"PDF"
14062,124879,"PDF"
14080,80110,"XML"
14088,107767,"PDF"
14101,107974,"CSV;CHARSET=UTF-8"
14131,69482,"DOC"
14132,126283,"PDF"
14133,122537,"PDF"
14142,53523,"PDF"
14143,107553,"VND.MS-POWERPOINT"
14144,127646,"PDF"
14149,46191,"VND.MS-EXCEL.SHEET.M"
14236,119710,"FORCE-DOWNLOAD"
14254,57199,"PDF"
14264,54083,"PDF"
14272,123779,"PNG"
14273,27573,"PNG"
14277,125652,"PDF"
14279,124892,"PDF"
14303,119325,"JPEG"
14304,116599,"XML"
14305,109011,"JPEG"
14349,57894,"PDF"
14351,122080,"DOC"
14381,75716,"PDF"
14385,85388,"PDF"
14388,104752,"PDF"
14396,41326,"DOC"
14404,127168,"JSON; CHARSET=UTF-8"
14408,88839,"JPEG"
14417,67698,"PDF"
14418,71129,"PDF"
14419,24745,"PDF"
14423,25565,"JPEG"
14430,128772,"MP4"
14434,85390,"PDF"
14470,104539,"JPEG"
14481,102135,"JPEG"
14482,89520,"PNG"
15415,109560,"JPEG"
15416,67703,"PDF"
15450,61941,"PDF"
15459,129907,"PDF"
15477,51597,"PDF"
15505,131159,"PNG"
15548,133192,"PDF"
15564,22100,"VND.MS-EXCEL"
15572,100962,"PDF"
15600,133272,"JPEG"
15603,92254,"DOC"
15605,109562,"JPEG"
15608,67780,"PDF"
15622,85427,"PDF"
15625,65564,"PDF"
15645,130839,"DOC"
15653,114002,"X-RSS+XML"
15664,102312,"PDF"
15679,89013,"PDF"
15681,126567,"DOC"
15683,100000,"CSV;CHARSET=UTF-8"
15690,113937,"JPEG"
15692,114895,"PNG"
15718,104165,"DOC"
15720,117157,"JPEG"
15755,54338,"CSV;CHARSET=UTF-8"
15806,67707,"PDF"
15809,124688,"PDF"
15830,57431,"XML"
15833,108842,"PDF"
15835,121124,"PDF"
15837,130657,"PDF"
15849,49485,"PNG"
15852,129921,"PDF"
15853,127737,"CSV"
15865,133069,"CSV"
15874,107747,"PDF"
15882,130660,"PDF"
15886,73962,"PDF"
15896,133176,"PNG"
15897,133165,"PDF"
15902,129923,"PDF"
15903,67709,"PDF"
15904,121236,"ZIP"
15931,125351,"DOC"
15942,106919,"DOC"
15945,98656,"JPEG"
16001,112001,"CSV;CHARSET=UTF-8"
16012,114599,"JPEG"
16032,114905,"PNG"
16034,134706,"VND.MS-EXCEL"
16057,83148,"ZIP"
16058,85441,"PDF"
16067,121130,"PDF"
16072,97417,"CSV"
16077,113268,"DOC"
16078,62019,"PDF"
16145,93412,"CSV"
16146,97613,"JPEG"
16147,100977,"PDF"
16148,85443,"PDF"
16167,111012,"DOC"
16177,99057,"JPEG"
16189,75825,"JPEG"
16190,85445,"PDF"
16207,135334,"VND.MS-EXCEL"
16216,70931,"PDF"
16220,129932,"PDF"
16262,100983,"PDF"
16263,85447,"PDF"
16264,98174,"CSV"
16267,37543,"MSWORD"
16272,93120,"DOC"
16301,100984,"PDF"
16302,95837,"PDF"
16304,115270,"CSV;CHARSET=UTF-8"
16307,125065,"PDF"
16323,96227,"DOC"
16329,133170,"PNG"
16330,133464,"XML;CHARSET=UTF-8"
16331,38121,"DOC"
16336,135969,"PDF"
16343,89535,"PNG"
16385,128987,"MSWORD"
16386,135337,"PDF"
16387,70922,"PDF"
16399,94027,"DOC"
16404,120626,"FORCE-DOWNLOAD"
16406,135888,"PDF"
16425,133171,"PNG"
16427,135974,"PDF"
16430,104604,"PDF"
16433,109826,"MSWORD"
16435,132465,"PNG"
16436,81876,"JPEG"
16437,83102,"VND.MS-EXCEL"
16445,120630,"FORCE-DOWNLOAD"
16456,84424,"PDF"
16474,115614,"JPEG"
16506,131357,"PDF"
16542,85422,"PDF"
16545,117604,"PDF"
16554,53982,"JPEG"
16572,95415,"JPEG"
16574,85464,"PDF"
16583,126593,"PDF"
16584,127594,"DOC"
16586,133999,"MPEG"
16608,114765,"ZIP"
16610,106352,"JPEG"
16611,92351,"XML"
16636,124659,"JPEG"
16651,97492,"PNG"
16655,134184,"JPEG"
16657,89705,"PNG"
16673,126784,"PDF"
16674,121487,"FORCE-DOWNLOAD"
16675,117623,"PDF"
16677,69353,"X-RSS+XML"
16679,108282,"PDF"
11800,60457,"PDF"
11801,117914,"CSV"
11834,89488,"PNG"
11855,114184,"PDF"
13978,126017,"PNG"
13980,121021,"DOC"
13982,100923,"PDF"
13983,124706,"CSV"
13986,106869,"CSV;CHARSET=UTF-8"
14067,50401,"PDF"
14110,107116,"JPEG"
14111,109564,"PDF"
14112,87097,"JPEG"
14128,125635,"JPEG"
14129,116589,"PLAIN"
14141,118109,"JPEG"
14155,54980,"PDF"
14169,124889,"PDF"
14178,71115,"PDF"
14181,95420,"JPEG"
14212,61975,"PDF"
14216,126943,"JPEG"
14248,116598,"XML"
14253,111647,"PDF"
14282,107120,"JPEG"
14286,128335,"PDF"
14290,86420,"PDF"
14292,75850,"JPEG"
14295,100933,"PDF"
14296,85384,"PDF"
14309,126169,"JSON; CHARSET=UTF-8"
14310,107771,"PDF"
14312,61326,"PDF"
14322,107122,"JPEG"
14325,128336,"PDF"
14326,122575,"JPEG"
14370,44315,"PDF"
14372,127305,"PDF"
14373,124895,"PDF"
14374,40050,"PDF"
14375,106706,"JPEG"
14376,126462,"JPEG"
14378,64495,"PDF"
14382,127760,"JPEG"
14409,81057,"PDF"
14410,55288,"XML"
14411,80225,"DOC"
14426,109578,"JPEG"
14428,92339,"XML"
14450,121582,"MSWORD"
14452,66547,"JPEG"
14455,98655,"JPEG"
14471,77420,"PDF"
14472,126451,"GIF"
14473,124897,"PDF"
15589,113186,"JPEG"
15599,127309,"CSV"
15602,129913,"PDF"
15609,67781,"PDF"
15610,91163,"CSV"
15633,130964,"DOC"
15636,58800,"PDF"
15642,54088,"PDF"
15702,62011,"PDF"
15703,119882,"XML;CHARSET=UTF-8"
15708,127715,"CSV"
15713,108023,"PDF"
15716,64506,"PDF"
15727,76874,"X-RSS+XML"
15728,126542,"CSV"
15734,115300,"DOC"
15740,81574,"PDF"
15742,52562,"X-RSS+XML"
15746,100523,"PDF"
15747,130954,"PDF"
15790,66259,"PNG"
15797,105670,"MSWORD"
15798,114899,"PNG"
15801,112631,"CSV"
15802,62015,"PDF"
15821,133222,"CSV"
15822,100969,"PDF"
15823,85432,"PDF"
15827,95493,"PNG"
15828,57425,"XML"
15858,89741,"PNG"
15864,134102,"CSV;CHARSET=UTF-8"
15866,102313,"PDF"
15867,100935,"PDF"
15869,114444,"PDF"
15871,99991,"PNG"
15877,111655,"PDF"
15892,128627,"XML;CHARSET=UTF-8"
15894,129518,"JPEG"
15909,97551,"CSV;CHARSET=UTF-8"
15913,107248,"CSV;CHARSET=UTF-8"
15932,125348,"DOC"
15937,130661,"PDF"
15969,127723,"CSV"
16037,62017,"PDF"
16042,81734,"JPEG"
16043,129927,"PDF"
16044,79937,"PNG"
16049,96763,"PDF"
16050,134198,"DOC"
16060,72197,"PDF"
16061,134246,"PDF"
16069,98252,"JPEG"
16093,108014,"PDF"
16133,93844,"GIF"
16143,134201,"DOC"
16165,111010,"DOC"
16170,62007,"PDF"
16172,67292,"JPEG"
16173,129930,"PDF"
16193,111612,"MPEG"
16194,69154,"ZIP"
16218,70933,"PDF"
16229,130168,"CSV"
16230,124421,"FORCE-DOWNLOAD"
16232,117603,"PDF"
16242,114911,"PNG"
16249,88629,"PNG"
16261,51221,"VND.MS-EXCEL"
16278,58802,"PDF"
16293,135468,"JPEG"
16294,135632,"DOC"
16299,134854,"CSV"
16317,104480,"PDF"
16318,114884,"PNG"
16334,135970,"PDF"
16335,92268,"PDF"
16341,89536,"PNG"
16345,135635,"DOC"
16347,98465,"PDF"
16362,60139,"FORCE-DOWNLOAD"
16364,125094,"PDF"
16366,69130,"ZIP"
16367,121282,"FORCE-DOWNLOAD"
16368,123909,"PDF"
16373,106945,"DOC"
16381,123202,"VND.MS-EXCEL"
16416,89186,"PNG"
16431,135975,"PDF"
16439,94104,"DOC"
16440,71634,"RSS+XML; CHARSET=UTF"
16454,127506,"PDF"
16463,90064,"PNG"
16476,127731,"CSV"
16493,72131,"DOC"
16495,104822,"CSV"
16515,127680,"PNG"
16516,49290,"PNG"
16526,67686,"PDF"
16528,38617,"PDF"
16536,100990,"PDF"
16539,115272,"CSV;CHARSET=UTF-8"
16546,118921,"DOC"
16560,112340,"DOC"
16562,62029,"PDF"
16578,115806,"JPEG"
16579,69131,"ZIP"
16640,89178,"PNG"
16641,120741,"MSWORD"
16642,123030,"PDF"
16698,89539,"PNG"
16705,117174,"JPEG"
16708,117163,"JPEG"
16710,136753,"JPEG"
16711,135461,"DOC"
16716,85468,"PDF"
16718,135893,"PDF"
16733,137954,"DOC"
16734,125500,"JPEG"
16755,135889,"PDF"
16757,134249,"PDF"
16759,104828,"JPEG"
16761,69133,"ZIP"
16771,83114,"ZIP"
16774,70513,"JPEG"
16775,138102,"PDF"
11802,69967,"PDF"
11804,58020,"PDF"
11856,81630,"JPEG"
13979,126023,"JPEG"
14022,97568,"JPEG"
14030,57179,"PNG"
14031,57101,"DOC"
14052,123016,"PDF"
14053,123734,"JPEG"
14054,118391,"JSON; CHARSET=UTF-8"
14059,114378,"JPEG"
14075,100925,"PDF"
14077,85379,"PDF"
14090,76217,"XML"
14098,113297,"CSV"
14108,71099,"PDF"
14119,23382,"PDF"
14121,85380,"PDF"
14136,107769,"PDF"
14145,101987,"PDF"
14146,111349,"DOC"
14147,67177,"JPEG"
14148,99728,"DOC"
14150,123017,"PDF"
14173,64490,"PDF"
14176,80005,"JPEG"
14180,117148,"MSWORD"
14209,101989,"PDF"
14226,77827,"XML"
14237,57103,"DOC"
14241,116597,"PLAIN"
14250,126287,"PDF"
14276,125651,"GIF"
14278,124893,"PDF"
14280,113983,"XML"
14283,128333,"DOC"
14291,89519,"PNG"
14293,50991,"PDF"
14311,84534,"PDF"
14333,85073,"JPEG"
14336,95807,"JPEG"
14346,47406,"PDF"
14384,100891,"PDF"
14386,127387,"CSV; NAME=""TOCKE-SPO"
14415,109130,"PDF"
14446,119194,"PNG"
14453,98652,"JPEG"
14465,123018,"PDF"
15845,90804,"PNG"
15850,62506,"JPEG"
15863,110872,"VND.MS-EXCEL"
15873,107751,"DOC"
15883,130658,"PDF"
15884,106060,"PDF"
15905,87128,"CSV;CHARSET=UTF-8"
15935,111494,"DOC"
15943,110767,"JPEG"
15953,128631,"PNG"
15957,96278,"CSV"
15961,76437,"JPEG"
16098,92307,"XML"
16113,126588,"PDF"
16155,130428,"PDF"
